PR_Month,Delivery_Month,Material,PR_Qty,Delivery_Qty
7,7,51152005000005,0,0
8,8,51152005000005,0,0
9,9,51152005000005,0,0
10,10,51152005000005,8,8
11,11,51152005000005,0,0
12,12,51152005000005,0,0
1,1,51161508000005,0,0
2,2,51161508000005,0,0
3,3,51161508000005,0,0
4,4,51161508000005,0,0
5,5,51161508000005,0,0
6,6,51161508000005,0,0
7,7,51161508000005,2,2
8,8,51161508000005,0,0
9,9,51161508000005,0,0
10,10,51161508000005,0,0
11,11,51161508000005,0,0
12,12,51161508000005,0,0
1,1,51161508000010,0,0
2,2,51161508000010,0,0
3,3,51161508000010,0,0
4,4,51161508000010,0,0
5,5,51161508000010,0,0
6,6,51161508000010,0,0
7,7,51161508000010,0,0
8,8,51161508000010,0,0
9,9,51161508000010,0,0
10,11,51161508000010,6,6
11,11,51161508000010,0,0
12,12,51161508000010,0,0
1,1,51161630000003,0,0
2,2,51161630000003,0,0
3,3,51161630000003,0,0
4,4,51161630000003,0,0
5,6,51161630000003,10,10
6,6,51161630000003,0,0
7,7,51161630000003,0,0
8,8,51161630000003,0,0
9,9,51161630000003,0,0
10,10,51161630000003,1,1
11,11,51161630000003,0,0
12,12,51161630000003,0,0
1,1,51161633000001,0,0
2,2,51161633000001,0,0
3,3,51161633000001,0,0
4,4,51161633000001,0,0
5,5,51161633000001,0,0
6,6,51161633000001,0,0
7,7,51161633000001,3,3
8,8,51161633000001,0,0
9,9,51161633000001,0,0
10,10,51161633000001,0,0
11,11,51161633000001,0,0
12,12,51161633000001,0,0
1,1,51161701000004,0,0
2,2,51161701000004,0,0
3,3,51161701000004,0,0
4,4,51161701000004,0,0
5,5,51161701000004,0,0
6,6,51161701000004,0,0
7,7,51161701000004,0,0
8,8,51161701000004,0,0
9,9,51161701000004,0,0
10,10,51161701000004,6,6
11,11,51161701000004,10,10
12,12,51161701000004,0,0
1,1,51161901000004,0,0
2,2,51161901000004,0,0
3,3,51161901000004,0,0
4,4,51161901000004,0,0
5,5,51161901000004,0,0
6,6,51161901000004,0,0
7,7,51161901000004,0,0
8,8,51161901000004,0,0
9,9,51161901000004,0,0
10,10,51161901000004,0,0
11,12,51161901000004,1,1
12,12,51161901000004,0,0
1,1,51171501000023,200,200
2,2,51171501000023,0,0
3,3,51171501000023,180,120
4,4,51171501000023,160,160
4,5,51171501000023,100,100
5,5,51171501000023,0,0
6,6,51171501000023,400,200
7,7,51171501000023,0,0
8,8,51171501000023,100,100
9,9,51171501000023,200,200
10,11,51171501000023,100,100
11,11,51171501000023,60,60
12,12,51171501000023,0,0
1,1,51171501000025,0,0
2,2,51171501000025,0,0
3,3,51171501000025,0,0
4,5,51171501000025,30,30
5,5,51171501000025,0,0
6,6,51171501000025,50,50
7,7,51171501000025,0,0
8,8,51171501000025,0,0
9,9,51171501000025,0,0
10,10,51171501000025,0,0
11,11,51171501000025,0,0
12,12,51171501000025,0,0
1,1,51171503000002,0,0
2,2,51171503000002,0,0
3,3,51171503000002,0,0
4,4,51171503000002,0,0
5,5,51171503000002,0,0
6,6,51171503000002,0,0
7,7,51171503000002,0,0
8,9,51171503000002,2,2
9,9,51171503000002,0,0
10,10,51171503000002,0,0
11,11,51171503000002,0,0
12,12,51171503000002,0,0
1,1,51171505000001,0,0
2,2,51171505000001,3,3
3,3,51171505000001,0,0
4,4,51171505000001,2,2
5,5,51171505000001,0,0
6,6,51171505000001,0,0
7,7,51171505000001,4,4
8,8,51171505000001,0,0
9,9,51171505000001,0,0
10,10,51171505000001,3,3
11,11,51171505000001,0,0
12,12,51171505000001,0,0
1,1,51171505000008,0,0
2,2,51171505000008,0,0
3,3,51171505000008,0,0
4,4,51171505000008,0,0
5,5,51171505000008,0,0
6,6,51171505000008,0,0
7,7,51171505000008,0,0
8,8,51171505000008,0,0
9,9,51171505000008,0,0
10,10,51171505000008,0,0
11,11,51171505000008,5,5
12,12,51171505000008,0,0
1,1,51171607000003,0,0
2,2,51171607000003,0,0
3,3,51171607000003,0,0
4,4,51171607000003,0,0
5,5,51171607000003,0,0
6,6,51171607000003,0,0
7,7,51171607000003,0,0
8,8,51171607000003,0,0
9,9,51171607000003,0,0
10,10,51171607000003,10,10
11,11,51171607000003,0,0
12,12,51171607000003,0,0
1,1,51171610000004,0,0
2,2,51171610000004,0,0
3,3,51171610000004,0,0
4,4,51171610000004,0,0
5,5,51171610000004,0,0
6,6,51171610000004,0,0
7,7,51171610000004,2,2
8,8,51171610000004,3,3
9,9,51171610000004,0,0
10,10,51171610000004,4,4
11,11,51171610000004,0,0
12,12,51171610000004,0,0
1,1,51171614000004,0,0
2,2,51171614000004,0,0
3,3,51171614000004,0,0
4,4,51171614000004,0,0
5,5,51171614000004,0,0
6,6,51171614000004,0,0
7,7,51171614000004,1,1
8,8,51171614000004,0,0
9,9,51171614000004,0,0
10,10,51171614000004,0,0
11,11,51171614000004,0,0
12,12,51171614000004,0,0
1,1,51171622000002,0,0
2,2,51171622000002,0,0
3,3,51171622000002,0,0
4,4,51171622000002,0,0
5,5,51171622000002,0,0
6,6,51171622000002,0,0
7,7,51171622000002,0,0
8,8,51171622000002,0,0
9,9,51171622000002,0,0
10,11,51171622000002,13,13
11,11,51171622000002,0,0
12,12,51171622000002,0,0
1,1,51171631000003,2,2
2,2,51171631000003,0,0
3,3,51171631000003,0,0
4,4,51171631000003,0,0
5,6,51171631000003,1,1
6,6,51171631000003,1,1
7,7,51171631000003,0,0
8,8,51171631000003,0,0
9,9,51171631000003,0,0
10,10,51171631000003,0,0
11,11,51171631000003,0,0
12,12,51171631000003,0,0
1,1,51171906000003,0,0
2,2,51171906000003,0,0
3,3,51171906000003,0,0
4,4,51171906000003,0,0
5,5,51171906000003,0,0
6,6,51171906000003,0,0
7,7,51171906000003,0,0
8,8,51171906000003,0,0
9,9,51171906000003,0,0
10,10,51171906000003,3,3
11,11,51171906000003,0,0
12,12,51171906000003,0,0
1,1,51171908000001,0,0
2,2,51171908000001,10,10
3,3,51171908000001,0,0
4,4,51171908000001,0,0
5,5,51171908000001,0,0
6,6,51171908000001,0,0
7,7,51171908000001,0,0
8,8,51171908000001,0,0
9,9,51171908000001,0,0
10,10,51171908000001,0,0
11,11,51171908000001,0,0
12,12,51171908000001,0,0
1,1,51171916000001,0,0
2,2,51171916000001,0,0
3,3,51171916000001,0,0
4,4,51171916000001,2,2
5,5,51171916000001,0,0
6,6,51171916000001,0,0
7,7,51171916000001,0,0
8,8,51171916000001,0,0
9,9,51171916000001,0,0
10,10,51171916000001,6,6
11,11,51171916000001,0,0
12,12,51171916000001,0,0
1,1,51171916000005,0,0
2,2,51171916000005,0,0
3,3,51171916000005,0,0
4,4,51171916000005,0,0
5,5,51171916000005,0,0
6,6,51171916000005,0,0
7,7,51171916000005,20,20
8,8,51171916000005,0,0
9,9,51171916000005,0,0
10,10,51171916000005,0,0
11,11,51171916000005,0,0
12,12,51171916000005,0,0
1,1,51171925000001,0,0
2,2,51171925000001,5,5
3,3,51171925000001,0,0
4,4,51171925000001,0,0
5,5,51171925000001,0,0
6,6,51171925000001,0,0
7,7,51171925000001,0,0
8,8,51171925000001,0,0
9,9,51171925000001,0,0
10,10,51171925000001,0,0
11,11,51171925000001,0,0
12,12,51171925000001,0,0
1,1,51172107000002,0,0
2,2,51172107000002,0,0
3,3,51172107000002,0,0
4,4,51172107000002,0,0
5,5,51172107000002,0,0
6,6,51172107000002,0,0
7,7,51172107000002,2,2
8,8,51172107000002,0,0
9,9,51172107000002,0,0
10,10,51172107000002,0,0
11,11,51172107000002,0,0
12,12,51172107000002,0,0
1,1,51181517000005,10,10
2,2,51181517000005,150,150
3,3,51181517000005,190,190
4,4,51181517000005,30,30
5,5,51181517000005,0,0
6,6,51181517000005,0,0
7,7,51181517000005,20,20
8,8,51181517000005,0,0
9,9,51181517000005,0,0
10,10,51181517000005,10,10
11,11,51181517000005,20,20
12,12,51181517000005,0,0
1,1,51181517000006,0,0
2,2,51181517000006,0,0
3,3,51181517000006,3,3
4,4,51181517000006,0,0
5,5,51181517000006,0,0
6,6,51181517000006,0,0
7,7,51181517000006,0,0
8,8,51181517000006,4,4
9,9,51181517000006,0,0
10,10,51181517000006,0,0
11,11,51181517000006,0,0
12,12,51181517000006,0,0
1,1,51181525000001,0,0
2,2,51181525000001,0,0
3,3,51181525000001,10,10
4,4,51181525000001,0,0
5,5,51181525000001,0,0
6,6,51181525000001,0,0
7,7,51181525000001,0,0
8,8,51181525000001,0,0
9,9,51181525000001,0,0
10,10,51181525000001,0,0
11,11,51181525000001,0,0
12,12,51181525000001,0,0
1,1,51181600000001,0,0
2,2,51181600000001,0,0
3,3,51181600000001,4,4
4,4,51181600000001,0,0
5,5,51181600000001,4,4
6,6,51181600000001,0,0
7,7,51181600000001,0,0
8,8,51181600000001,0,0
9,9,51181600000001,0,0
10,10,51181600000001,0,0
11,11,51181600000001,1,1
12,12,51181600000001,0,0
1,1,51181601000001,0,0
2,2,51181601000001,0,0
3,3,51181601000001,2,2
4,4,51181601000001,0,0
5,5,51181601000001,0,0
6,6,51181601000001,0,0
7,7,51181601000001,0,0
8,8,51181601000001,0,0
9,9,51181601000001,0,0
10,10,51181601000001,2,2
11,11,51181601000001,0,0
12,12,51181601000001,0,0
1,1,51181704000007,0,0
2,2,51181704000007,8,8
3,3,51181704000007,0,0
4,4,51181704000007,0,0
5,5,51181704000007,0,0
6,6,51181704000007,0,0
7,7,51181704000007,0,0
8,8,51181704000007,0,0
9,9,51181704000007,0,0
10,10,51181704000007,0,0
11,11,51181704000007,0,0
12,12,51181704000007,0,0
1,1,51181704000008,200,200
2,2,51181704000008,0,0
3,3,51181704000008,0,0
4,4,51181704000008,0,0
5,5,51181704000008,0,0
6,6,51181704000008,0,0
7,7,51181704000008,0,0
8,8,51181704000008,0,0
9,9,51181704000008,0,0
10,11,51181704000008,100,100
11,11,51181704000008,0,0
12,12,51181704000008,0,0
1,1,51181708000001,0,0
2,2,51181708000001,0,0
3,3,51181708000001,0,0
4,4,51181708000001,0,0
5,5,51181708000001,0,0
6,6,51181708000001,0,0
7,7,51181708000001,0,0
8,8,51181708000001,0,0
9,9,51181708000001,0,0
10,11,51181708000001,2,2
11,11,51181708000001,0,0
12,12,51181708000001,0,0
1,1,51181719000003,5,5
2,2,51181719000003,0,0
3,3,51181719000003,0,0
4,4,51181719000003,0,0
5,5,51181719000003,0,0
6,6,51181719000003,0,0
7,7,51181719000003,0,0
8,8,51181719000003,0,0
9,9,51181719000003,0,0
10,10,51181719000003,0,0
11,11,51181719000003,0,0
12,12,51181719000003,0,0
1,1,51181731000028,0,0
2,2,51181731000028,0,0
3,3,51181731000028,0,0
4,4,51181731000028,0,0
5,5,51181731000028,0,0
6,6,51181731000028,0,0
7,7,51181731000028,0,0
8,8,51181731000028,0,0
9,9,51181731000028,0,0
10,10,51181731000028,0,0
11,11,51181731000028,1,1
12,12,51181731000028,0,0
1,1,51181731000041,0,0
2,2,51181731000041,0,0
3,3,51181731000041,0,0
4,4,51181731000041,0,0
5,5,51181731000041,0,0
6,6,51181731000041,0,0
7,7,51181731000041,0,0
8,8,51181731000041,0,0
9,9,51181731000041,2,2
10,10,51181731000041,0,0
11,11,51181731000041,0,0
12,12,51181731000041,0,0
1,1,51181742000009,0,0
2,2,51181742000009,5,5
3,3,51181742000009,0,0
4,4,51181742000009,0,0
5,5,51181742000009,0,0
6,6,51181742000009,0,0
7,7,51181742000009,0,0
8,8,51181742000009,0,0
9,9,51181742000009,0,0
10,10,51181742000009,5,5
11,12,51181742000009,10,10
12,12,51181742000009,0,0
1,1,51181749000001,0,0
2,2,51181749000001,0,0
3,3,51181749000001,0,0
4,4,51181749000001,0,0
5,5,51181749000001,0,0
6,6,51181749000001,0,0
7,7,51181749000001,0,0
8,9,51181749000001,1,1
9,9,51181749000001,0,0
10,10,51181749000001,0,0
11,11,51181749000001,0,0
12,12,51181749000001,0,0
1,1,51181749000002,20,20
2,2,51181749000002,0,0
3,3,51181749000002,0,0
4,4,51181749000002,0,0
5,5,51181749000002,0,0
6,6,51181749000002,0,0
7,7,51181749000002,0,0
8,8,51181749000002,0,0
9,9,51181749000002,0,0
10,10,51181749000002,15,15
11,11,51181749000002,0,0
12,12,51181749000002,0,0
1,1,51181749000004,10,10
2,2,51181749000004,10,10
3,3,51181749000004,15,15
4,4,51181749000004,0,0
5,5,51181749000004,0,0
6,6,51181749000004,10,10
7,8,51181749000004,10,10
8,8,51181749000004,0,0
9,9,51181749000004,0,0
10,10,51181749000004,15,15
11,11,51181749000004,0,0
12,12,51181749000004,0,0
1,1,51181755000006,0,0
2,2,51181755000006,0,0
3,3,51181755000006,0,0
4,4,51181755000006,0,0
5,5,51181755000006,5,5
6,6,51181755000006,0,0
7,7,51181755000006,0,0
8,8,51181755000006,0,0
9,9,51181755000006,0,0
10,10,51181755000006,0,0
11,11,51181755000006,0,0
12,12,51181755000006,0,0
1,1,51181811000001,0,0
2,2,51181811000001,0,0
3,3,51181811000001,0,0
4,4,51181811000001,0,0
5,5,51181811000001,0,0
6,6,51181811000001,10,10
7,7,51181811000001,0,0
8,8,51181811000001,0,0
9,9,51181811000001,0,0
10,10,51181811000001,0,0
11,11,51181811000001,0,0
12,12,51181811000001,0,0
1,1,51181811000003,0,0
2,2,51181811000003,0,0
3,3,51181811000003,0,0
4,4,51181811000003,0,0
5,5,51181811000003,0,0
6,6,51181811000003,0,0
7,7,51181811000003,0,0
8,8,51181811000003,0,0
9,9,51181811000003,4,4
10,10,51181811000003,13,13
11,11,51181811000003,11,11
12,12,51181811000003,0,0
1,1,51181813000002,45,45
2,2,51181813000002,45,45
3,3,51181813000002,0,0
4,4,51181813000002,90,90
5,5,51181813000002,0,0
6,6,51181813000002,45,45
7,7,51181813000002,45,45
8,8,51181813000002,0,0
9,9,51181813000002,0,0
10,10,51181813000002,45,45
11,11,51181813000002,0,0
12,12,51181813000002,0,0
1,1,51181813000004,0,0
2,2,51181813000004,0,0
3,3,51181813000004,0,0
4,4,51181813000004,0,0
5,5,51181813000004,0,0
6,6,51181813000004,0,0
7,7,51181813000004,0,0
8,8,51181813000004,0,0
9,9,51181813000004,0,0
10,11,51181813000004,1,1
11,11,51181813000004,0,0
12,12,51181813000004,0,0
1,1,51181813000005,0,0
2,2,51181813000005,0,0
3,3,51181813000005,10,10
4,4,51181813000005,0,0
5,5,51181813000005,0,0
6,6,51181813000005,0,0
7,7,51181813000005,0,0
8,8,51181813000005,0,0
9,9,51181813000005,4,4
9,10,51181813000005,6,6
10,10,51181813000005,10,10
11,11,51181813000005,10,10
12,12,51181813000005,0,0
1,1,51181813000006,10,10
2,2,51181813000006,0,0
3,3,51181813000006,0,0
4,4,51181813000006,10,10
5,5,51181813000006,0,0
6,6,51181813000006,0,0
7,7,51181813000006,0,0
8,8,51181813000006,0,0
9,9,51181813000006,0,0
10,10,51181813000006,0,0
11,11,51181813000006,0,0
12,12,51181813000006,0,0
1,1,51181818000001,0,0
2,2,51181818000001,0,0
3,3,51181818000001,20,20
4,4,51181818000001,20,20
5,5,51181818000001,0,0
6,6,51181818000001,40,40
7,7,51181818000001,0,0
8,8,51181818000001,0,0
9,9,51181818000001,0,0
10,10,51181818000001,40,40
11,11,51181818000001,0,0
12,12,51181818000001,0,0
1,1,51181818000002,20,20
2,2,51181818000002,20,20
3,3,51181818000002,20,20
4,4,51181818000002,20,20
5,5,51181818000002,20,20
5,6,51181818000002,20,20
6,6,51181818000002,20,20
7,7,51181818000002,0,0
8,8,51181818000002,0,0
9,9,51181818000002,20,20
10,10,51181818000002,20,20
11,11,51181818000002,14,14
12,12,51181818000002,0,0
1,1,51181826000001,0,0
2,2,51181826000001,1,1
3,4,51181826000001,1,1
4,4,51181826000001,0,0
5,5,51181826000001,1,1
6,6,51181826000001,0,0
7,7,51181826000001,1,1
8,8,51181826000001,0,0
9,9,51181826000001,0,0
10,10,51181826000001,0,0
11,11,51181826000001,0,0
12,12,51181826000001,0,0
1,1,51181827000003,2,2
2,2,51181827000003,0,0
3,3,51181827000003,0,0
4,4,51181827000003,0,0
5,5,51181827000003,0,0
6,6,51181827000003,0,0
7,7,51181827000003,0,0
8,9,51181827000003,100,100
9,9,51181827000003,0,0
10,10,51181827000003,0,0
11,11,51181827000003,200,200
11,12,51181827000003,100,100
12,12,51181827000003,0,0
1,1,51181827000008,0,0
2,2,51181827000008,0,0
3,3,51181827000008,0,0
4,4,51181827000008,0,0
5,5,51181827000008,0,0
6,6,51181827000008,0,0
7,7,51181827000008,0,0
8,8,51181827000008,0,0
9,10,51181827000008,10,10
10,11,51181827000008,2,2
11,11,51181827000008,0,0
12,12,51181827000008,0,0
1,1,51181901000001,8,8
2,2,51181901000001,20,20
3,3,51181901000001,0,0
4,4,51181901000001,10,10
5,5,51181901000001,10,10
6,6,51181901000001,6,6
7,7,51181901000001,10,10
8,8,51181901000001,0,0
9,9,51181901000001,0,0
10,10,51181901000001,10,10
11,11,51181901000001,10,10
12,12,51181901000001,0,0
1,1,51181901000004,3,3
2,2,51181901000004,0,0
3,3,51181901000004,0,0
4,4,51181901000004,0,0
5,5,51181901000004,0,0
6,6,51181901000004,0,0
7,7,51181901000004,0,0
8,8,51181901000004,0,0
9,9,51181901000004,0,0
10,10,51181901000004,0,0
11,11,51181901000004,0,0
12,12,51181901000004,0,0
1,1,51181912000002,10,10
1,2,51181912000002,10,10
2,2,51181912000002,20,20
3,3,51181912000002,30,30
4,4,51181912000002,0,0
5,5,51181912000002,10,10
6,6,51181912000002,10,10
7,7,51181912000002,30,30
8,8,51181912000002,20,20
9,9,51181912000002,0,0
10,10,51181912000002,40,40
11,11,51181912000002,10,10
12,12,51181912000002,0,0
1,1,51181912000003,10,10
2,2,51181912000003,10,10
3,3,51181912000003,30,30
4,4,51181912000003,15,15
5,5,51181912000003,0,0
6,6,51181912000003,10,10
7,7,51181912000003,0,0
8,8,51181912000003,0,0
9,9,51181912000003,0,0
10,10,51181912000003,10,10
11,11,51181912000003,10,10
12,12,51181912000003,0,0
1,1,51182001000002,0,0
2,2,51182001000002,0,0
3,3,51182001000002,0,0
4,4,51182001000002,0,0
5,5,51182001000002,0,0
6,6,51182001000002,0,0
7,7,51182001000002,6,6
8,8,51182001000002,1,1
8,9,51182001000002,2,2
9,9,51182001000002,2,2
10,10,51182001000002,6,6
11,11,51182001000002,2,2
11,12,51182001000002,2,2
12,12,51182001000002,0,0
1,1,51182002000002,0,0
2,2,51182002000002,0,0
3,3,51182002000002,10,10
4,4,51182002000002,0,0
5,5,51182002000002,0,0
6,6,51182002000002,0,0
7,7,51182002000002,10,10
8,8,51182002000002,10,10
9,9,51182002000002,10,10
10,10,51182002000002,0,0
11,11,51182002000002,6,6
12,12,51182002000002,0,0
1,2,51182002000003,10,10
2,2,51182002000003,0,0
3,3,51182002000003,10,10
4,4,51182002000003,10,10
4,5,51182002000003,10,10
5,5,51182002000003,0,0
6,6,51182002000003,0,0
7,7,51182002000003,10,10
8,8,51182002000003,0,0
9,9,51182002000003,0,0
10,10,51182002000003,10,10
11,11,51182002000003,15,15
11,12,51182002000003,10,10
12,12,51182002000003,0,0
1,1,51182014000001,0,0
2,2,51182014000001,0,0
3,3,51182014000001,0,0
4,4,51182014000001,0,0
5,5,51182014000001,0,0
6,6,51182014000001,0,0
7,7,51182014000001,0,0
8,8,51182014000001,0,0
9,9,51182014000001,0,0
10,10,51182014000001,0,0
11,12,51182014000001,1,1
12,12,51182014000001,0,0
1,1,51191601000035,0,0
2,2,51191601000035,0,0
3,3,51191601000035,0,0
4,4,51191601000035,0,0
5,5,51191601000035,0,0
6,6,51191601000035,0,0
7,7,51191601000035,0,0
8,8,51191601000035,0,0
9,9,51191601000035,0,0
10,10,51191601000035,0,0
11,12,51191601000035,10,10
12,12,51191601000035,0,0
1,1,51191602000015,0,0
2,2,51191602000015,0,0
3,3,51191602000015,20,20
4,4,51191602000015,0,0
5,5,51191602000015,0,0
6,6,51191602000015,0,0
7,7,51191602000015,0,0
8,8,51191602000015,0,0
9,9,51191602000015,0,0
10,10,51191602000015,0,0
11,11,51191602000015,0,0
12,12,51191602000015,0,0
1,1,51191602000020,0,0
2,2,51191602000020,0,0
3,3,51191602000020,0,0
4,4,51191602000020,0,0
5,6,51191602000020,1,1
6,6,51191602000020,0,0
7,7,51191602000020,0,0
8,8,51191602000020,0,0
9,9,51191602000020,2,2
10,10,51191602000020,0,0
11,11,51191602000020,2,2
12,12,51191602000020,0,0
1,1,51191602000030,0,0
2,2,51191602000030,0,0
3,4,51191602000030,4,4
4,4,51191602000030,0,0
5,5,51191602000030,0,0
6,6,51191602000030,0,0
7,7,51191602000030,3,3
8,8,51191602000030,0,0
9,9,51191602000030,0,0
10,10,51191602000030,3,3
11,11,51191602000030,0,0
12,12,51191602000030,0,0
1,1,51191602000037,0,0
2,2,51191602000037,0,0
3,3,51191602000037,0,0
4,4,51191602000037,0,0
5,5,51191602000037,0,0
6,6,51191602000037,0,0
7,7,51191602000037,0,0
8,8,51191602000037,0,0
9,9,51191602000037,20,20
10,10,51191602000037,0,0
11,11,51191602000037,0,0
12,12,51191602000037,0,0
1,1,51191602000045,275,275
2,2,51191602000045,0,0
3,3,51191602000045,0,0
4,4,51191602000045,100,100
5,5,51191602000045,0,0
6,6,51191602000045,0,0
7,7,51191602000045,0,0
8,8,51191602000045,100,100
9,10,51191602000045,50,50
10,10,51191602000045,0,0
11,11,51191602000045,0,0
12,12,51191602000045,0,0
1,1,51191605000003,0,0
2,2,51191605000003,0,0
3,3,51191605000003,0,0
4,4,51191605000003,0,0
5,5,51191605000003,0,0
6,6,51191605000003,1,1
7,7,51191605000003,0,0
8,8,51191605000003,0,0
9,9,51191605000003,0,0
10,10,51191605000003,0,0
11,11,51191605000003,0,0
12,12,51191605000003,0,0
1,1,51191704000031,0,0
2,2,51191704000031,0,0
3,3,51191704000031,0,0
4,4,51191704000031,0,0
5,6,51191704000031,20,20
6,6,51191704000031,0,0
7,7,51191704000031,0,0
8,8,51191704000031,0,0
9,9,51191704000031,0,0
10,10,51191704000031,0,0
11,11,51191704000031,0,0
12,12,51191704000031,0,0
1,1,51191900000006,0,0
2,2,51191900000006,1,1
3,3,51191900000006,0,0
4,4,51191900000006,0,0
5,5,51191900000006,0,0
6,6,51191900000006,0,0
7,7,51191900000006,1,1
8,8,51191900000006,0,0
9,9,51191900000006,0,0
10,10,51191900000006,0,0
11,11,51191900000006,0,0
12,12,51191900000006,0,0
1,1,51191900000008,30,30
1,2,51191900000008,20,20
2,2,51191900000008,30,30
3,3,51191900000008,20,20
4,4,51191900000008,50,50
5,6,51191900000008,20,20
6,6,51191900000008,30,30
7,7,51191900000008,80,80
7,8,51191900000008,30,30
8,8,51191900000008,30,30
8,9,51191900000008,30,30
9,10,51191900000008,30,30
10,10,51191900000008,30,30
11,11,51191900000008,60,60
12,12,51191900000008,0,0
1,1,51191900000065,0,0
2,3,51191900000065,20,20
3,4,51191900000065,15,15
4,4,51191900000065,20,20
4,5,51191900000065,10,10
5,5,51191900000065,40,40
6,6,51191900000065,0,0
7,7,51191900000065,0,0
8,8,51191900000065,0,0
9,9,51191900000065,0,0
10,10,51191900000065,0,0
11,11,51191900000065,0,0
12,12,51191900000065,0,0
1,1,51191900000080,40,40
1,2,51191900000080,56,56
2,2,51191900000080,56,56
3,3,51191900000080,0,0
4,4,51191900000080,56,56
4,5,51191900000080,40,40
5,5,51191900000080,0,0
6,7,51191900000080,70,70
7,7,51191900000080,70,70
8,8,51191900000080,70,70
9,9,51191900000080,0,0
10,10,51191900000080,140,70
11,11,51191900000080,70,70
12,12,51191900000080,0,0
1,2,51191900000096,10,10
2,2,51191900000096,10,10
3,4,51191900000096,10,10
4,5,51191900000096,10,10
5,5,51191900000096,0,0
6,6,51191900000096,20,20
7,7,51191900000096,15,15
8,8,51191900000096,20,20
9,9,51191900000096,0,0
10,10,51191900000096,10,10
10,11,51191900000096,40,40
11,11,51191900000096,0,0
12,12,51191900000096,0,0
1,1,51191900000099,10,10
2,2,51191900000099,10,10
3,4,51191900000099,50,50
4,4,51191900000099,0,0
5,5,51191900000099,0,0
6,6,51191900000099,0,0
7,8,51191900000099,24,24
8,8,51191900000099,0,0
9,9,51191900000099,0,0
10,10,51191900000099,0,0
11,11,51191900000099,24,24
12,12,51191900000099,0,0
1,1,51191900000103,0,0
2,2,51191900000103,0,0
3,3,51191900000103,0,0
4,4,51191900000103,0,0
5,5,51191900000103,0,0
6,6,51191900000103,0,0
7,7,51191900000103,0,0
8,8,51191900000103,0,0
9,9,51191900000103,0,0
10,10,51191900000103,0,0
11,11,51191900000103,2,2
12,12,51191900000103,0,0
1,1,51191900000108,0,0
2,2,51191900000108,45,45
3,3,51191900000108,0,0
4,4,51191900000108,0,0
5,5,51191900000108,0,0
6,6,51191900000108,0,0
7,8,51191900000108,40,20
8,8,51191900000108,0,0
9,9,51191900000108,0,0
10,10,51191900000108,30,30
11,11,51191900000108,0,0
12,12,51191900000108,0,0
1,1,51191900000136,10000,10000
2,2,51191900000136,9600,9600
3,3,51191900000136,3200,3200
4,4,51191900000136,10800,10800
5,5,51191900000136,6000,6000
6,6,51191900000136,19200,13200
7,7,51191900000136,0,0
8,8,51191900000136,7200,7200
9,9,51191900000136,1600,1600
10,10,51191900000136,6400,6400
10,11,51191900000136,3200,3200
11,11,51191900000136,0,0
12,12,51191900000136,0,0
1,1,51191900000137,114,114
2,2,51191900000137,0,0
3,3,51191900000137,176,176
4,4,51191900000137,100,100
5,5,51191900000137,114,114
6,6,51191900000137,0,0
7,7,51191900000137,114,114
8,8,51191900000137,114,114
9,9,51191900000137,44,44
10,10,51191900000137,44,44
11,11,51191900000137,176,176
12,12,51191900000137,0,0
1,1,51191900000139,5,5
2,2,51191900000139,0,0
3,3,51191900000139,3,3
4,4,51191900000139,3,3
5,5,51191900000139,1,1
6,6,51191900000139,3,3
7,7,51191900000139,4,4
8,8,51191900000139,2,2
9,9,51191900000139,2,2
10,10,51191900000139,4,4
11,11,51191900000139,4,4
12,12,51191900000139,0,0
1,1,51191900000141,0,0
2,2,51191900000141,0,0
3,3,51191900000141,0,0
4,4,51191900000141,0,0
5,5,51191900000141,5,5
6,6,51191900000141,10,10
7,7,51191900000141,0,0
8,8,51191900000141,0,0
9,9,51191900000141,0,0
10,10,51191900000141,5,5
11,11,51191900000141,33,19
12,12,51191900000141,0,0
1,1,51191900000142,2,2
2,2,51191900000142,2,2
2,3,51191900000142,1,1
3,3,51191900000142,1,1
4,4,51191900000142,1,1
5,5,51191900000142,2,2
6,6,51191900000142,0,0
7,7,51191900000142,0,0
8,8,51191900000142,0,0
9,9,51191900000142,0,0
10,10,51191900000142,0,0
11,11,51191900000142,0,0
12,12,51191900000142,0,0
1,1,51191900000152,60,60
2,2,51191900000152,80,80
3,3,51191900000152,80,80
4,4,51191900000152,80,80
5,5,51191900000152,200,100
6,6,51191900000152,50,50
7,7,51191900000152,100,100
8,8,51191900000152,60,60
9,9,51191900000152,0,0
10,10,51191900000152,140,70
10,11,51191900000152,100,100
11,11,51191900000152,0,0
12,12,51191900000152,0,0
1,1,51191900000177,240,240
1,2,51191900000177,120,120
2,2,51191900000177,120,120
3,3,51191900000177,340,220
3,4,51191900000177,120,120
4,4,51191900000177,200,200
4,5,51191900000177,100,100
5,5,51191900000177,300,300
6,6,51191900000177,400,300
7,7,51191900000177,100,100
8,8,51191900000177,200,200
9,9,51191900000177,360,260
10,10,51191900000177,400,300
11,11,51191900000177,100,100
12,12,51191900000177,0,0
1,1,51191900000184,20,20
2,2,51191900000184,0,0
3,3,51191900000184,0,0
4,4,51191900000184,0,0
5,5,51191900000184,10,10
6,6,51191900000184,0,0
7,7,51191900000184,10,10
8,8,51191900000184,10,10
